Code,Area,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,count,avg2017
E01000422,Bexley 002C,,,,,4,0
E01000423,Bexley 025C,474500,483176,528435,535225,4,505334
E01000424,Bexley 026A,390346,391896,404513,478029,4,416196
E01000425,Bexley 025D,501036,482300,491450,504454,4,494810
E01000426,Bexley 026B,356250,370772,384377,374857,4,371564
E01000427,Bexley 026C,379507,375893,377218,358958,4,372894
E01000428,Bexley 027D,301470,315668,232838,197752,4,261932
E01000429,Bexley 008B,180108,187440,186941,202429,4,189229.5
E01000430,Bexley 008C,274088,287103,284310,293444,4,284736.25
E01000431,Bexley 008D,274643,277063,284125,288286,4,281029.25
E01000432,Bexley 008E,284223,261686,251756,269595,4,266815
E01000433,Bexley 008F,212625,245393,255028,271016,4,246015.5
E01000434,Bexley 008G,279786,272722,274667,281375,4,277137.5
E01000435,Bexley 010E,281421,278714,288474,293750,4,285589.75
E01000436,Bexley 011E,427206,429875,428731,411875,4,424421.75
E01000437,Bexley 007A,314595,326397,336115,361783,4,334722.5
E01000438,Bexley 007B,314235,320263,328500,330176,4,323293.5
E01000439,Bexley 007C,288444,271222,286667,305577,4,287977.5
E01000440,Bexley 007D,403000,410714,408889,424083,4,411671.5
E01000441,Bexley 007E,297917,291414,288854,285816,4,291000.25
E01000442,Bexley 006E,372526,345079,362923,366206,4,361683.5
E01000443,Bexley 024B,414591,409038,411472,408289,4,410847.5
E01000444,Bexley 023B,537875,557405,625320,653920,4,593630
E01000445,Bexley 024C,438528,448300,450174,455212,4,448053.5
E01000446,Bexley 024D,371907,361019,360204,388091,4,370305.25
E01000447,Bexley 023C,373801,360290,378906,363281,4,369069.5
E01000448,Bexley 023D,647706,650400,713864,731136,4,685776.5
E01000449,Bexley 023E,536019,529342,465703,449217,4,495070.25
E01000450,Bexley 009E,360059,395688,387735,408912,4,388098.5
E01000451,Bexley 009F,381511,380661,385139,380600,4,381977.75
E01000452,Bexley 009G,385194,390917,412139,414912,4,400790.5
E01000453,Bexley 013B,399733,407926,408655,404487,4,405200.25
E01000454,Bexley 013C,370327,378158,370262,367196,4,371485.75
E01000455,Bexley 013D,378842,388795,383432,378442,4,382377.75
E01000456,Bexley 013E,401900,403313,402969,408024,4,404051.5
E01000457,Bexley 026D,324214,324833,319092,334052,2,651095.5
E01000458,Bexley 027E,370484,381497,393341,395264,1,1540586
E01000459,Bexley 027F,432451,428944,404939,365363,0,#DIV/0!
E01000460,Bexley 022E,501056,508947,551267,569281,4,532637.75
E01000461,Bexley 024E,541250,528107,534964,534500,4,534705.25
E01000462,Bexley 026E,367796,377172,338436,328756,4,353040
E01000463,Bexley 025E,417327,427820,429356,423798,4,424575.25
E01000464,Bexley 002D,225900,,,250600,4,119125
E01000465,Bexley 002E,,226200,,,4,56550
E01000466,Bexley 001A,,,,,4,0
E01000467,Bexley 001B,234173,248404,256283,284667,0,#DIV/0!
E01000468,Bexley 001C,251529,268716,263800,282396,4,266610.25
E01000469,Bexley 001D,243850,243958,239567,240677,1,968052
E01000470,Bexley 002F,201286,223071,212583,219357,4,214074.25
E01032566,Bexley 029D,290310,292174,304875,323714,4,302768.25
E01000471,Brent 026A,426533,426286,435385,433333,4,430384.25
E01000472,Brent 029A,331555,274115,294219,288615,4,297126
E01000473,Brent 029B,392500,378625,328800,309136,4,352265.25
E01000474,Brent 026B,,,,,3,0
E01000475,Brent 029C,400100,417600,426000,451429,4,423782.25
E01000476,Brent 026C,,,,445286,1,445286
E01000477,Brent 026D,330564,323300,275522,306609,4,308998.75
E01000478,Brent 029D,439755,413119,424993,427772,4,426409.75
E01000479,Brent 009A,802000,869375,857143,901875,4,857598.25
E01000480,Brent 006A,800313,822917,756250,759773,4,784813.25
E01000481,Brent 009B,416291,421554,422517,458300,4,429665.5
E01000482,Brent 009C,459400,416100,434000,,4,327375
E01000483,Brent 009D,308143,326857,313813,318167,4,316745
E01000484,Brent 006B,383990,,,,4,95997.5
E01000485,Brent 006C,455750,469350,436500,424125,4,446431.25
E01000486,Brent 006D,539892,428570,552085,570094,4,522660.25
E01000487,Brent 006E,395800,531462,518000,500625,4,486471.75
E01000488,Brent 022A,1174776,1038626,946500,990143,3,1383348.333
E01000489,Brent 030A,601061,727888,878550,838227,4,761431.5
E01000490,Brent 023A,743460,706721,601983,624975,4,669284.75
E01000491,Brent 030B,1435165,1889938,1840703,1718141,4,1720986.75
E01000492,Brent 030C,1049833,1076700,1163268,1001240,4,1072760.25
E01000493,Brent 030D,948909,994083,1043381,1109550,4,1023980.75
E01000494,Brent 023B,748188,821346,799167,807500,4,794050.25
E01000495,Brent 023C,628917,505846,448125,482833,3,688573.6667
E01000497,Brent 011A,399900,445900,442286,,2,644043
E01000498,Brent 010B,385714,356250,332500,329083,4,350886.75
E01000499,Brent 011B,376583,404929,404929,325417,4,377964.5
E01000501,Brent 011C,351833,366429,367929,362563,4,362188.5
E01000502,Brent 011D,504614,517288,554154,433889,4,502486.25
E01000503,Brent 011E,600346,569292,528222,528125,4,556496.25
E01000504,Brent 018A,698538,817333,757813,855625,4,782327.25
E01000505,Brent 018B,959881,901101,971473,,4,708113.75
E01000506,Brent 014A,353021,354170,,,4,176797.75
E01000507,Brent 018C,845700,853500,865556,882989,4,861936.25
E01000508,Brent 025A,384894,359924,404309,421429,4,392639
E01000509,Brent 014B,484200,491000,558333,548571,2,1041052
E01000510,Brent 014C,414207,446000,474571,488750,4,455882
E01000511,Brent 014D,322750,492722,563500,663300,4,510568
E01000512,Brent 018D,608575,590139,730938,741635,3,890429
E01000513,Brent 002A,470938,520357,504444,550714,4,511613.25
E01000514,Brent 002B,427563,437292,417222,374500,4,414144.25
E01000515,Brent 003A,381500,360000,335583,327500,4,351145.75
E01000516,Brent 002C,537500,527667,476000,476000,4,504291.75
E01000517,Brent 003B,,,683390,688390,4,342945
E01000518,Brent 005A,447590,447574,480795,471730,2,923844.5
E01000519,Brent 005B,371571,438462,463364,468250,4,435411.75
E01000520,Brent 002D,313333,,426383,393650,3,377788.6667
E01000521,Brent 025B,398714,436375,387607,343625,4,391580.25
E01000522,Brent 025C,559250,577375,604000,542583,4,570802
E01000523,Brent 031A,637531,640033,637250,633722,4,637134
E01000524,Brent 031B,304667,472778,571900,520073,4,467354.5
E01000525,Brent 031C,531870,555389,525063,562500,4,543705.5
E01000526,Brent 025D,,378400,378400,,4,189200
E01000527,Brent 025E,406718,423988,403363,453857,4,421981.5
E01000528,Brent 025F,,251000,281143,265500,4,199410.75
E01000530,Brent 033A,949944,1004773,931844,981622,4,967045.75
E01000531,Brent 033B,645615,759031,854833,928125,4,796901
E01000532,Brent 033C,744143,754688,744491,745614,4,747234
E01000533,Brent 031E,495571,460563,519591,566875,4,510650
E01000534,Brent 033D,807063,797817,844283,736396,4,796389.75
E01000535,Brent 031F,564531,536548,559353,565525,4,556489.25
E01000536,Brent 004A,659859,676778,640625,484113,4,615343.75
E01000538,Brent 004B,709438,768500,778143,806667,4,765687
E01000539,Brent 004C,512688,342188,357081,440879,4,413209
E01000540,Brent 004D,720000,778125,793000,808100,4,774806.25
E01000541,Brent 004E,285143,340833,455000,621000,4,425494
E01000543,Brent 003E,496545,442369,509611,547357,4,498970.5
E01000544,Brent 034A,631093,609818,601142,614084,4,614034.25
E01000545,Brent 028A,592700,571889,588667,544636,4,574473
E01000546,Brent 028B,721467,735967,726029,853250,4,759178.25
E01000547,Brent 028C,897154,818121,766157,800943,4,820593.75
E01000548,Brent 028D,556035,556563,562998,536895,1,2212491
E01000549,Brent 028E,784672,796469,740721,779921,4,775445.75
E01000550,Brent 034B,516841,520073,486381,552188,4,518870.75
E01000551,Brent 034C,633275,656234,786917,895083,4,742877.25
E01000552,Brent 034D,636205,635313,632761,614864,1,2519143
E01000553,Brent 015A,582107,531967,538967,612000,4,566260.25
E01000554,Brent 015B,501278,540947,477225,535300,4,513687.5
E01000555,Brent 015C,1132129,1121238,1067488,966161,1,4287016
E01000556,Brent 015D,599456,,,,2,299728
E01000557,Brent 015E,747817,694865,692469,539962,0,#DIV/0!
E01000558,Brent 015F,1211636,1099846,1077722,1091000,4,1120051
E01000559,Brent 018E,568700,568700,656875,680556,4,618707.75
E01000560,Brent 023D,958375,,,,3,319458.3333
E01000561,Brent 023E,592500,569818,584778,597167,4,586065.75
E01000562,Brent 008A,739200,671833,787857,1069733,0,#DIV/0!
E01000563,Brent 008B,,,,648833,4,162208.25
E01000564,Brent 013A,,,389333,411200,1,800533
E01000565,Brent 013B,,,,,4,0
E01000566,Brent 008C,557996,565550,609158,644167,4,594217.75
E01000567,Brent 016A,442781,423972,397882,379364,4,410999.75
E01000568,Brent 008D,699250,657278,652000,,4,502132
E01000569,Brent 008E,624000,656667,665000,651000,4,649166.75
E01000570,Brent 012A,,,,,4,0
E01000571,Brent 012B,556389,622750,638611,659063,4,619203.25
E01000572,Brent 007A,,,,541571,4,135392.75
E01000573,Brent 007B,497269,462442,464981,493875,4,479641.75
E01000574,Brent 007C,496667,461250,459429,458714,4,469015
E01000575,Brent 007D,323500,397521,453025,449219,4,405816.25
E01000576,Brent 012C,394500,346250,385000,287318,4,353267
E01000577,Brent 007E,269235,251435,259875,286714,4,266814.75
E01000578,Brent 012D,379794,424780,421385,419679,4,411409.5
E01000579,Brent 032A,771707,761250,696045,658900,2,1443951
E01000580,Brent 032B,971362,967797,1130875,1338300,4,1102083.5
E01000581,Brent 030E,1564286,2290000,1993571,1993571,4,1960357
E01000582,Brent 032C,1514607,1582203,1674481,1808062,4,1644838.25
E01000583,Brent 032D,807429,920667,885769,978017,1,3591882
E01000584,Brent 033E,989321,994813,1055321,1097375,1,4136830
E01000585,Brent 033F,813813,951964,938529,888636,4,898235.5
E01000586,Brent 032E,571170,544288,555083,598886,4,567356.75
E01000587,Brent 001A,,,540200,563600,4,275950
E01000588,Brent 002E,322791,325762,325231,421710,2,697747
E01000589,Brent 001B,468750,474444,487222,507500,4,484479
E01000590,Brent 001C,391056,414850,435773,446731,4,422102.5
E01000591,Brent 003F,,,,404071,0,#DIV/0!
E01000592,Brent 001D,,,560301,,0,#DIV/0!
E01000593,Brent 001E,521900,513500,452857,480000,4,492064.25
E01000594,Brent 001F,465500,458000,366500,421900,0,#DIV/0!
E01000595,Brent 027A,423571,442857,410000,397000,0,#DIV/0!
E01000596,Brent 021A,,205767,204120,,4,102471.75
E01000599,Brent 027D,310673,330750,333344,380400,3,451722.3333
E01000600,Brent 027E,427054,448190,450590,448017,4,443462.75
E01000601,Brent 021B,,,,,4,0
E01000602,Brent 021C,,,,,4,0
E01000603,Brent 021D,228811,245538,262311,278219,4,253719.75
E01000604,Brent 021E,,,,,4,0
E01000605,Brent 021F,,,,,4,0
E01000606,Brent 016B,338250,348833,353875,321571,4,340632.25
E01000607,Brent 013C,385000,,440333,430875,3,418736
E01000608,Brent 013D,333461,340454,345206,254577,4,318424.5
E01000609,Brent 016C,259913,287438,336300,360917,4,311142
E01000610,Brent 019A,371290,349075,322900,381600,1,1424865
E01000611,Brent 016D,354100,404758,411777,446008,4,404160.75
E01000612,Brent 019B,442500,470000,473571,447500,3,611190.3333
E01000613,Brent 013E,245264,272393,283773,298025,4,274863.75
E01000615,Brent 017B,335622,304543,294535,295454,3,410051.3333
E01000616,Brent 020A,466357,,515408,501908,4,370918.25
E01000617,Brent 017C,456450,472269,478000,427143,4,458465.5
E01000618,Brent 017D,465481,471259,481889,483722,2,951175.5
E01000619,Brent 017E,477000,,,,3,159000
E01000620,Brent 020B,284158,298990,325495,325995,4,308659.5
E01000621,Brent 020C,,282567,366643,379563,4,257193.25
E01000622,Brent 010D,265546,255175,313192,311071,3,381661.3333
E01000623,Brent 005C,538875,511222,493000,,2,771548.5
E01000624,Brent 005D,471390,455432,469402,478973,3,625065.6667
E01000625,Brent 009E,388318,374938,395923,403479,2,781329
E01000626,Brent 010E,264550,245686,,,4,127559
E01000627,Brent 014E,312000,,461000,505000,4,319500
E01000628,Brent 014F,518714,514429,517333,503800,4,513569
E01000629,Brent 005E,413594,399792,377167,437577,4,407032.5
E01000630,Brent 026E,297563,297563,290917,,2,443021.5
E01000631,Brent 019C,,,453857,463143,4,229250
E01000632,Brent 029E,,405019,375000,430833,3,403617.3333
E01000633,Brent 019D,,,420600,421333,4,210483.25
E01000634,Brent 019E,339454,348550,344550,371643,4,351049.25
E01000635,Brent 020D,369375,420850,446357,452188,4,422192.5
E01000636,Brent 020E,460000,437333,401000,325000,4,405833.25
E01000637,Brent 022B,468433,467409,497727,533121,4,491672.5
E01000638,Brent 024A,,,344500,357083,4,175395.75
E01000639,Brent 022C,524313,521333,617875,572821,4,559085.5
E01000640,Brent 024B,338972,352594,369861,,4,265356.75
E01000641,Brent 024C,435889,386833,374428,453143,4,412573.25
E01000642,Brent 022D,482385,455185,407777,407496,4,438210.75
E01000643,Brent 024D,504703,532420,562715,531692,4,532882.5
E01000644,Brent 022E,482572,480397,478116,457104,4,474547.25
E01033424,Brent 017F,381077,425015,434886,454791,4,423942.25
E01033455,Brent 031G,,,,,4,0
E01033456,Brent 027F,433503,467054,463981,,4,341134.5
E01033457,Brent 017G,575895,591579,608875,,4,444087.25
E01033463,Brent 003G,552661,544967,541633,559400,4,549665.25
E01033464,Brent 010F,500000,516750,501045,500958,4,504688.25
E01033485,Brent 031H,483400,,489892,509209,4,370625.25
E01000645,Bromley 007A,938432,956712,865190,800737,4,890267.75
E01000646,Bromley 016A,424955,476519,529840,599918,4,507808
E01000647,Bromley 016B,494925,494250,485364,503750,4,494572.25
E01000648,Bromley 016C,488000,522752,567116,647452,4,556330
E01000649,Bromley 007B,741059,669796,747099,788523,4,736619.25
E01000650,Bromley 022A,845064,919452,949863,926786,4,910291.25
E01000651,Bromley 020A,485510,512042,559162,514388,4,517775.5
E01000652,Bromley 022B,628515,674868,667163,646594,4,654285
E01000653,Bromley 016D,831962,863781,1146944,1076111,4,979699.5
E01000654,Bromley 039A,335238,338673,345597,340573,4,340020.25
E01000655,Bromley 039B,325363,323612,329703,332545,4,327805.75
E01000656,Bromley 039C,433026,464576,468703,454196,4,455125.25
E01000657,Bromley 039D,342539,326724,336109,332735,4,334526.75
E01000658,Bromley 042A,455700,452435,448632,448096,4,451215.75
E01000659,Bromley 039E,371217,384550,387833,387621,4,382805.25
E01000661,Bromley 026A,381764,359459,408400,393554,4,385794.25
E01000662,Bromley 026B,393890,396309,417452,411026,4,404669.25
E01000663,Bromley 026C,468250,467278,459385,491500,4,471603.25
E01000664,Bromley 026D,445385,463958,440438,425438,4,443804.75
E01000665,Bromley 033A,541365,501271,505131,511665,4,514858
E01000666,Bromley 033B,664028,714219,720078,753456,4,712945.25
E01000667,Bromley 033C,1120473,1452364,1303502,1282400,4,1289684.75
E01000668,Bromley 020B,383370,343369,365245,373333,4,366329.25
E01000669,Bromley 020C,419851,434436,442679,434994,4,432990
E01000670,Bromley 018A,617306,615975,765132,831000,4,707353.25
E01000671,Bromley 020D,337111,340464,356498,459489,4,373390.5
E01000672,Bromley 011A,454722,465000,459403,457382,4,459126.75
E01000673,Bromley 011B,507158,549269,564430,587081,4,551984.5
E01000674,Bromley 008A,381176,368483,367020,376563,4,373310.5
E01000675,Bromley 018B,376009,378647,372706,414836,4,385549.5
E01000676,Bromley 008B,335123,358532,335000,337643,4,341574.5
E01000677,Bromley 018C,449310,464747,497222,480068,4,472836.75
E01000678,Bromley 016E,507950,484140,495038,557614,4,511185.5
E01000679,Bromley 020E,414388,409360,423898,438132,4,421444.5
E01000680,Bromley 037A,808718,721187,757171,784206,4,767820.5
E01000681,Bromley 035A,453003,455187,431722,445563,4,446368.75
E01000682,Bromley 035B,423600,407632,425895,460636,4,429440.75
E01000683,Bromley 035C,380326,392344,393359,395655,4,390421
E01000684,Bromley 035D,509287,507357,524323,542133,4,520775
E01000685,Bromley 037B,443579,469877,464013,484881,4,465587.5
E01000686,Bromley 037C,481773,557091,553533,552033,4,536107.5
E01000687,Bromley 037D,443342,457308,466077,440669,4,451849
E01000688,Bromley 037E,667800,695928,706150,776473,4,711587.75
E01000689,Bromley 002A,484983,479652,515664,507893,4,497048
E01000690,Bromley 002B,522820,524174,511980,519120,4,519523.5
E01000691,Bromley 002C,396597,422615,459500,419731,4,424610.75
E01000692,Bromley 002D,494396,539611,550400,570708,4,538778.75
E01000693,Bromley 010A,467070,537023,594200,602624,4,550229.25
E01000694,Bromley 007C,660720,663239,693317,714817,4,683023.25
E01000695,Bromley 007D,706301,678569,719413,668167,4,693112.5
E01000696,Bromley 007E,907808,958081,854568,900395,4,905213
E01000697,Bromley 007F,446600,539887,624951,680248,4,572921.5
E01000698,Bromley 010B,857832,994666,1017095,977482,4,961768.75
E01000699,Bromley 015A,410024,427181,351238,353539,4,385495.5
E01000700,Bromley 013A,461729,456635,429413,452107,4,449971
E01000701,Bromley 015B,438921,435878,448888,456379,4,445016.5
E01000702,Bromley 013B,421088,426425,439023,469676,4,439053
E01000703,Bromley 013C,538498,551113,561153,526045,4,544202.25
E01000704,Bromley 015C,396825,405833,401316,419194,4,405792
E01000705,Bromley 015D,357061,409652,411213,406424,4,396087.5
E01000706,Bromley 013D,427269,415640,419600,445140,4,426912.25
E01000707,Bromley 041A,597063,609435,623039,646722,4,619064.75
E01000708,Bromley 041B,405196,505125,581000,587715,4,519759
E01000709,Bromley 006A,409235,426298,437302,404575,4,419352.5
E01000710,Bromley 006B,517072,483170,459730,451603,4,477893.75
E01000711,Bromley 006C,414530,399044,490851,533355,4,459445
E01000712,Bromley 012A,495821,499283,497387,468567,4,490264.5
